Order Date,Customer ID,Segment,City,State,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit
31-08-2015,SC-20260,Corporate,San Francisco,California,West,TEC-MA-10000597,Technology,Machines,239.976,3,0.2,80.9919
07-07-2017,MP-17965,Corporate,Warwick,Rhode Island,East,TEC-AC-10004353,Technology,Accessories,252,4,0,93.24
25-03-2017,CV-12295,Consumer,Fresno,California,West,TEC-PH-10000141,Technology,Phones,211.168,4,0.2,15.8376
25-03-2017,CV-12295,Consumer,Fresno,California,West,TEC-CO-10000971,Technology,Copiers,479.984,2,0.2,59.998
06-12-2015,SG-20605,Consumer,New York City,New York,East,TEC-AC-10002637,Technology,Accessories,1619.91,9,0,97.1946
14-11-2015,PJ-18835,Corporate,New York City,New York,East,TEC-AC-10002217,Technology,Accessories,37.6,2,0,2.256
14-11-2015,PJ-18835,Corporate,New York City,New York,East,TEC-AC-10001267,Technology,Accessories,59.9,2,0,23.96
07-10-2017,MG-18145,Consumer,Los Angeles,California,West,TEC-AC-10002049,Technology,Accessories,1115.91,9,0,200.8638
07-10-2017,MG-18145,Consumer,Los Angeles,California,West,TEC-PH-10003555,Technology,Phones,128.744,7,0.2,-28.9674
07-10-2017,MG-18145,Consumer,Los Angeles,California,West,TEC-PH-10000702,Technology,Phones,79.92,10,0.2,26.973
20-01-2017,TM-21010,Consumer,San Francisco,California,West,TEC-PH-10003072,Technology,Phones,359.976,3,0.2,130.4913
12-10-2017,ML-18040,Corporate,Albuquerque,New Mexico,West,TEC-AC-10002842,Technology,Accessories,595,5,0,95.2
21-05-2016,LC-16930,Corporate,Sparks,Nevada,West,TEC-MA-10000112,Technology,Machines,2396.4,10,0.2,179.73
09-11-2017,MC-17590,Corporate,Coachella,California,West,TEC-AC-10004171,Technology,Accessories,99.99,1,0,43.9956
25-12-2017,SV-20935,Consumer,Fairfield,Ohio,East,TEC-AC-10002473,Technology,Accessories,158.928,7,0.2,41.7186
28-05-2017,JH-15910,Consumer,Houston,Texas,Central,TEC-PH-10001536,Technology,Phones,54.368,4,0.2,4.0776
22-05-2016,AF-10870,Consumer,Passaic,New Jersey,East,TEC-PH-10004614,Technology,Phones,345,5,0,86.25
22-05-2016,AF-10870,Consumer,Passaic,New Jersey,East,TEC-AC-10002399,Technology,Accessories,95.1,5,0,30.432
22-05-2016,AF-10870,Consumer,Passaic,New Jersey,East,TEC-PH-10001336,Technology,Phones,257.98,2,0,74.8142
17-03-2017,DB-13405,Consumer,New York City,New York,East,TEC-PH-10000149,Technology,Phones,119.7,6,0,31.122
17-03-2017,DB-13405,Consumer,New York City,New York,East,TEC-AC-10002399,Technology,Accessories,57.06,3,0,18.2592
17-03-2017,DB-13405,Consumer,New York City,New York,East,TEC-AC-10003038,Technology,Accessories,71.6,8,0,13.604
03-12-2017,CS-12460,Consumer,New York City,New York,East,TEC-PH-10000576,Technology,Phones,136.99,1,0,36.9873
03-11-2016,PF-19225,Consumer,Los Angeles,California,West,TEC-AC-10000682,Technology,Accessories,82.95,5,0,29.0325
28-08-2017,KN-16705,Home Office,Seattle,Washington,West,TEC-PH-10000912,Technology,Phones,35.168,4,0.2,11.4296
09-10-2015,TB-21250,Consumer,New York City,New York,East,TEC-PH-10001835,Technology,Phones,631.96,4,0,303.3408
19-11-2014,JM-15865,Consumer,Jamestown,New York,East,TEC-PH-10002885,Technology,Phones,4548.81,7,0,1228.1787
10-09-2016,KT-16480,Consumer,Houston,Texas,Central,TEC-PH-10000895,Technology,Phones,719.96,5,0.2,53.997
02-03-2017,MY-17380,Corporate,Los Angeles,California,West,TEC-PH-10000675,Technology,Phones,196.776,3,0.2,14.7582
02-03-2017,MY-17380,Corporate,Los Angeles,California,West,TEC-AC-10000580,Technology,Accessories,479.94,6,0,52.7934
18-04-2015,KW-16570,Consumer,Monroe,Louisiana,South,TEC-AC-10003116,Technology,Accessories,106.5,6,0,41.535
11-11-2016,BB-11545,Corporate,Chicago,Illinois,Central,TEC-AC-10003280,Technology,Accessories,95.968,4,0.2,1.1996
15-10-2016,CD-12790,Home Office,Oklahoma City,Oklahoma,Central,TEC-PH-10003442,Technology,Phones,5.5,1,0,1.375
06-04-2015,TT-21220,Consumer,Houston,Texas,Central,TEC-AC-10002550,Technology,Accessories,25.488,2,0.2,4.4604
17-08-2014,DJ-13510,Corporate,Little Rock,Arkansas,South,TEC-AC-10000844,Technology,Accessories,339.96,4,0,122.3856
06-09-2015,LO-17170,Corporate,La Quinta,California,West,TEC-AC-10003499,Technology,Accessories,46.32,4,0,18.0648
27-01-2015,SV-20365,Consumer,Cleveland,Ohio,East,TEC-PH-10000895,Technology,Phones,431.976,4,0.4,-100.7944
27-01-2015,SV-20365,Consumer,Cleveland,Ohio,East,TEC-PH-10002555,Technology,Phones,155.37,1,0.4,-36.253
16-08-2015,JM-15865,Consumer,Phoenix,Arizona,West,TEC-PH-10002624,Technology,Phones,1879.96,5,0.2,211.4955
15-08-2016,JC-15775,Consumer,Tallahassee,Florida,South,TEC-PH-10000369,Technology,Phones,705.544,7,0.2,70.5544
26-09-2015,PF-19165,Consumer,New York City,New York,East,TEC-AC-10001590,Technology,Accessories,50,2,0,12
17-03-2015,HR-14830,Corporate,New York City,New York,East,TEC-AC-10000387,Technology,Accessories,15.02,1,0,2.7036
21-12-2017,BD-11635,Consumer,Bowling Green,Kentucky,South,TEC-AC-10003116,Technology,Accessories,71,4,0,27.69
27-12-2017,DR-12880,Corporate,Newark,Ohio,East,TEC-PH-10000576,Technology,Phones,164.388,2,0.4,-35.6174
12-08-2016,CM-12235,Consumer,Carrollton,Texas,Central,TEC-AC-10004145,Technology,Accessories,1399.944,7,0.2,52.4979
26-01-2014,SD-20485,Home Office,Alexandria,Virginia,South,TEC-PH-10004833,Technology,Phones,155.35,13,0,0
26-01-2014,SD-20485,Home Office,Alexandria,Virginia,South,TEC-PH-10002103,Technology,Phones,187.98,2,0,52.6344
05-05-2016,BF-11005,Home Office,Los Angeles,California,West,TEC-PH-10001433,Technology,Phones,246.168,3,0.2,21.5397
24-11-2017,RS-19765,Corporate,Summerville,South Carolina,South,TEC-PH-10002807,Technology,Phones,79.1,2,0,39.55
13-05-2017,BM-11650,Corporate,Columbus,Indiana,Central,TEC-PH-10002310,Technology,Phones,587.97,3,0,158.7519
04-06-2016,EN-13780,Consumer,New York City,New York,East,TEC-MA-10003356,Technology,Machines,1349.85,3,0,364.4595
25-11-2014,MC-17590,Corporate,Arlington,Texas,Central,TEC-AC-10001635,Technology,Accessories,24.672,3,0.2,0
22-12-2017,JM-15655,Corporate,Carlsbad,New Mexico,West,TEC-PH-10001300,Technology,Phones,67.04,4,0.2,6.704
22-10-2017,TA-21385,Home Office,New York City,New York,East,TEC-CO-10004722,Technology,Copiers,11199.968,4,0.2,3919.9888
22-10-2017,TA-21385,Home Office,New York City,New York,East,TEC-PH-10001494,Technology,Phones,2399.6,8,0,647.892
22-10-2017,TA-21385,Home Office,New York City,New York,East,TEC-PH-10003800,Technology,Phones,52.99,1,0,0.5299
13-11-2017,SB-20290,Corporate,Springfield,Ohio,East,TEC-AC-10002399,Technology,Accessories,60.864,4,0.2,9.1296
13-11-2017,SB-20290,Corporate,Springfield,Ohio,East,TEC-MA-10002210,Technology,Machines,652.995,7,0.7,-935.9595
20-02-2015,LM-17065,Consumer,Hot Springs,Arkansas,South,TEC-AC-10000927,Technology,Accessories,29.99,1,0,2.999
17-04-2016,BF-11170,Home Office,Raleigh,North Carolina,South,TEC-PH-10003092,Technology,Phones,36.792,1,0.2,4.1391
07-09-2014,TB-21400,Consumer,Tulsa,Oklahoma,Central,TEC-PH-10000215,Technology,Phones,104.85,3,0,28.3095
28-11-2017,DG-13300,Corporate,New York City,New York,East,TEC-PH-10002834,Technology,Phones,1979.89,11,0,494.9725
01-10-2016,HG-15025,Consumer,Amarillo,Texas,Central,TEC-AC-10003832,Technology,Accessories,79.512,3,0.2,20.8719
21-01-2017,MH-18115,Home Office,Jackson,Michigan,Central,TEC-AC-10002049,Technology,Accessories,619.95,5,0,111.591
21-01-2017,MH-18115,Home Office,Jackson,Michigan,Central,TEC-MA-10002981,Technology,Machines,350.973,3,0.1,152.0883
21-01-2017,MH-18115,Home Office,Jackson,Michigan,Central,TEC-PH-10003601,Technology,Phones,164.99,1,0,49.497
28-08-2016,CS-12130,Consumer,Englewood,Colorado,West,TEC-PH-10002890,Technology,Phones,108.576,3,0.2,8.1432
18-03-2014,SM-20320,Home Office,Jacksonville,Florida,South,TEC-MA-10003626,Technology,Machines,821.3,4,0.5,-16.426
18-03-2014,SM-20320,Home Office,Jacksonville,Florida,South,TEC-MA-10002412,Technology,Machines,22638.48,6,0.5,-1811.0784
11-07-2017,JD-16015,Consumer,New York City,New York,East,TEC-AC-10002323,Technology,Accessories,132.6,6,0,17.238
30-01-2015,CC-12145,Consumer,Los Angeles,California,West,TEC-MA-10000488,Technology,Machines,1919.976,3,0.2,215.9973
25-04-2014,LC-16885,Consumer,Wilmington,North Carolina,South,TEC-PH-10004531,Technology,Phones,302.376,3,0.2,37.797
04-12-2014,CP-12085,Corporate,New York City,New York,East,TEC-PH-10000673,Technology,Phones,129.98,2,0,62.3904
26-08-2017,SC-20680,Home Office,Columbus,Georgia,South,TEC-AC-10000158,Technology,Accessories,71.98,2,0,15.1158
07-09-2014,DK-13375,Consumer,New York City,New York,East,TEC-PH-10002075,Technology,Phones,377.97,3,0,109.6113
07-11-2017,EP-13915,Consumer,Philadelphia,Pennsylvania,East,TEC-PH-10003811,Technology,Phones,359.97,5,0.4,-71.994
22-12-2017,SK-19990,Consumer,Toledo,Ohio,East,TEC-PH-10003072,Technology,Phones,629.958,7,0.4,94.4937
13-02-2017,FH-14350,Consumer,Seattle,Washington,West,TEC-AC-10001838,Technology,Accessories,799.96,4,0,343.9828
02-07-2014,EH-13945,Consumer,Plainfield,New Jersey,East,TEC-PH-10002923,Technology,Phones,73.98,2,0,19.9746
13-11-2015,KL-16645,Consumer,Newark,Delaware,East,TEC-PH-10003691,Technology,Phones,377.97,3,0,94.4925
13-11-2015,KL-16645,Consumer,Newark,Delaware,East,TEC-PH-10001819,Technology,Phones,89.98,2,0,43.1904
16-04-2017,EB-13750,Corporate,Hoover,Alabama,South,TEC-AC-10004227,Technology,Accessories,25.98,2,0,1.5588
20-06-2015,SC-20770,Corporate,San Francisco,California,West,TEC-PH-10002726,Technology,Phones,125.976,3,0.2,47.241
07-08-2017,FM-14380,Consumer,Jacksonville,North Carolina,South,TEC-AC-10004571,Technology,Accessories,79.992,1,0.2,21.9978
22-11-2015,AP-10720,Home Office,Frisco,Texas,Central,TEC-AC-10004127,Technology,Accessories,27.168,4,0.2,-1.3584
17-04-2015,GA-14515,Consumer,San Francisco,California,West,TEC-AC-10003174,Technology,Accessories,323.37,3,0,129.348
17-04-2015,GA-14515,Consumer,San Francisco,California,West,TEC-PH-10002310,Technology,Phones,783.96,5,0.2,68.5965
11-06-2016,ES-14020,Consumer,New York City,New York,East,TEC-AC-10002402,Technology,Accessories,239.97,3,0,71.991
12-10-2017,NK-18490,Home Office,San Francisco,California,West,TEC-AC-10003709,Technology,Accessories,0.99,1,0,0.4356
02-04-2015,MO-17950,Consumer,Dallas,Texas,Central,TEC-AC-10003038,Technology,Accessories,50.12,7,0.2,-0.6265
02-04-2015,MO-17950,Consumer,Dallas,Texas,Central,TEC-AC-10003289,Technology,Accessories,47.976,3,0.2,1.7991
30-04-2017,SS-20140,Corporate,Pompano Beach,Florida,South,TEC-AC-10003433,Technology,Accessories,2.376,3,0.2,0.7425
11-11-2016,LD-17005,Consumer,Detroit,Michigan,Central,TEC-PH-10001336,Technology,Phones,257.98,2,0,74.8142
05-11-2016,AS-10285,Corporate,Philadelphia,Pennsylvania,East,TEC-PH-10003187,Technology,Phones,23.988,2,0.4,-15.992
09-10-2016,MP-17965,Corporate,Troy,Ohio,East,TEC-PH-10004897,Technology,Phones,23.976,4,0.4,-15.5844
12-04-2014,KN-16450,Corporate,Redondo Beach,California,West,TEC-PH-10001557,Technology,Phones,1075.088,14,0.2,94.0702
12-04-2014,KN-16450,Corporate,Redondo Beach,California,West,TEC-PH-10000576,Technology,Phones,438.368,4,0.2,38.3572
25-10-2016,JS-15595,Corporate,Miami,Florida,South,TEC-PH-10000984,Technology,Phones,783.96,5,0.2,78.396
16-11-2015,MP-18175,Home Office,Milwaukee,Wisconsin,Central,TEC-AC-10004145,Technology,Accessories,999.96,4,0,229.9908
31-12-2016,BD-11620,Consumer,Anaheim,California,West,TEC-PH-10002563,Technology,Phones,302.376,3,0.2,22.6782
01-11-2014,ND-18370,Consumer,Portland,Oregon,West,TEC-PH-10000673,Technology,Phones,155.976,3,0.2,54.5916
09-06-2016,TC-21295,Consumer,Tallahassee,Florida,South,TEC-MA-10002178,Technology,Machines,695.7,2,0.5,-27.828
18-05-2017,BH-11710,Consumer,Philadelphia,Pennsylvania,East,TEC-AC-10000387,Technology,Accessories,36.048,3,0.2,-0.9012
19-05-2017,SC-20380,Consumer,Atlanta,Georgia,South,TEC-AC-10003441,Technology,Accessories,67.8,4,0,4.068
19-05-2017,SC-20380,Consumer,Atlanta,Georgia,South,TEC-PH-10004389,Technology,Phones,377.97,3,0,98.2722
15-01-2016,Dp-13240,Home Office,Westfield,New Jersey,East,TEC-AC-10000844,Technology,Accessories,254.97,3,0,91.7892
23-10-2017,JC-16105,Corporate,Rochester,New York,East,TEC-PH-10001552,Technology,Phones,35.88,3,0,10.0464
04-01-2016,EB-13975,Corporate,Charlotte,North Carolina,South,TEC-CO-10000971,Technology,Copiers,959.968,4,0.2,119.996
12-09-2015,PG-18895,Consumer,New York City,New York,East,TEC-CO-10000971,Technology,Copiers,479.984,2,0.2,59.998
12-10-2015,DL-12925,Consumer,Noblesville,Indiana,Central,TEC-PH-10002890,Technology,Phones,135.72,3,0,35.2872
12-10-2015,DL-12925,Consumer,Noblesville,Indiana,Central,TEC-PH-10001750,Technology,Phones,263.96,4,0,71.2692
06-12-2016,GT-14710,Consumer,Seattle,Washington,West,TEC-PH-10002310,Technology,Phones,156.792,1,0.2,13.7193
06-12-2016,GT-14710,Consumer,Seattle,Washington,West,TEC-PH-10002834,Technology,Phones,431.976,3,0.2,26.9985
12-11-2017,EM-14140,Home Office,Glendale,Arizona,West,TEC-AC-10001266,Technology,Accessories,41.6,4,0.2,13
12-11-2017,EM-14140,Home Office,Glendale,Arizona,West,TEC-PH-10000347,Technology,Phones,7.92,2,0.2,0.693
12-11-2017,EM-14140,Home Office,Glendale,Arizona,West,TEC-PH-10001459,Technology,Phones,671.984,2,0.2,50.3988
18-08-2016,GG-14650,Corporate,New York City,New York,East,TEC-PH-10000439,Technology,Phones,39.99,1,0,11.5971
21-02-2016,MC-17635,Corporate,Los Angeles,California,West,TEC-AC-10004227,Technology,Accessories,12.99,1,0,0.7794
21-06-2014,NW-18400,Consumer,Philadelphia,Pennsylvania,East,TEC-AC-10003628,Technology,Accessories,95.968,4,0.2,28.7904
21-06-2014,NW-18400,Consumer,Philadelphia,Pennsylvania,East,TEC-MA-10004521,Technology,Machines,206.991,3,0.7,-172.4925
17-04-2017,SR-20425,Home Office,Louisville,Colorado,West,TEC-MA-10000822,Technology,Machines,2549.985,5,0.7,-3399.98
23-08-2016,MH-18115,Home Office,Pharr,Texas,Central,TEC-AC-10002842,Technology,Accessories,666.4,7,0.2,-33.32
24-03-2016,DR-12880,Corporate,Gresham,Oregon,West,TEC-PH-10003691,Technology,Phones,403.168,4,0.2,25.198
11-06-2015,BD-11605,Consumer,Monroe,Louisiana,South,TEC-AC-10003038,Technology,Accessories,53.7,6,0,10.203
30-04-2015,BP-11230,Consumer,Troy,Ohio,East,TEC-PH-10001530,Technology,Phones,1022.97,5,0.4,-255.7425
02-04-2017,TC-21475,Home Office,Columbus,Georgia,South,TEC-AC-10000892,Technology,Accessories,360,4,0,129.6
09-04-2016,SW-20350,Home Office,Detroit,Michigan,Central,TEC-PH-10002555,Technology,Phones,517.9,2,0,134.654
28-08-2015,TS-21370,Corporate,Chicago,Illinois,Central,TEC-CO-10001046,Technology,Copiers,2799.96,5,0.2,874.9875
07-11-2016,DM-13345,Corporate,Newark,Ohio,East,TEC-AC-10002800,Technology,Accessories,119.976,3,0.2,22.4955
27-11-2015,JD-16150,Corporate,Newark,Delaware,East,TEC-PH-10002350,Technology,Phones,83.97,3,0,23.5116
27-11-2015,JD-16150,Corporate,Newark,Delaware,East,TEC-AC-10000397,Technology,Accessories,104.97,3,0,7.3479
13-03-2017,BF-11215,Home Office,Albuquerque,New Mexico,West,TEC-PH-10004531,Technology,Phones,140.736,8,0.2,49.2576
13-03-2017,BF-11215,Home Office,Albuquerque,New Mexico,West,TEC-AC-10004001,Technology,Accessories,214.95,5,0,88.1295
04-09-2017,KB-16405,Home Office,Apple Valley,California,West,TEC-PH-10003589,Technology,Phones,43.176,3,0.2,15.1116
27-05-2017,DW-13480,Home Office,Louisville,Kentucky,South,TEC-PH-10002834,Technology,Phones,539.97,3,0,134.9925
09-02-2017,TP-21415,Consumer,Houston,Texas,Central,TEC-AC-10002402,Technology,Accessories,127.984,2,0.2,15.998
31-03-2017,DB-12910,Home Office,Henderson,Kentucky,South,TEC-PH-10000526,Technology,Phones,671.93,7,0,188.1404
03-03-2016,BH-11710,Consumer,Newark,Delaware,East,TEC-PH-10001557,Technology,Phones,479.95,5,0,129.5865
23-08-2016,MS-17770,Consumer,Seattle,Washington,West,TEC-MA-10001972,Technology,Machines,837.6,3,0.2,62.82
11-06-2015,JE-15610,Corporate,Lakeland,Florida,South,TEC-PH-10002496,Technology,Phones,249.584,2,0.2,31.198
08-09-2017,EB-14110,Consumer,Philadelphia,Pennsylvania,East,TEC-PH-10002200,Technology,Phones,258.528,2,0.4,-47.3968
16-12-2014,CC-12100,Home Office,Los Angeles,California,West,TEC-AC-10001142,Technology,Accessories,395,5,0,39.5
16-12-2014,CC-12100,Home Office,Los Angeles,California,West,TEC-PH-10004977,Technology,Phones,627.168,4,0.2,70.5564
12-11-2017,LS-16975,Home Office,Dallas,Texas,Central,TEC-PH-10004908,Technology,Phones,67.992,1,0.2,8.499
12-11-2017,LS-16975,Home Office,Dallas,Texas,Central,TEC-AC-10004568,Technology,Accessories,44.784,2,0.2,-0.5598
25-09-2017,RB-19360,Consumer,Cincinnati,Ohio,East,TEC-AC-10003628,Technology,Accessories,119.96,5,0.2,35.988
11-02-2017,CS-11845,Corporate,Seattle,Washington,West,TEC-PH-10002923,Technology,Phones,88.776,3,0.2,7.7679
15-12-2015,NF-18385,Consumer,Newark,Ohio,East,TEC-AC-10002049,Technology,Accessories,2025.36,6,0.2,607.608
15-12-2015,NF-18385,Consumer,Newark,Ohio,East,TEC-MA-10000418,Technology,Machines,1799.994,2,0.7,-2639.9912
15-12-2015,NF-18385,Consumer,Newark,Ohio,East,TEC-PH-10004908,Technology,Phones,101.988,2,0.4,-16.998
24-08-2015,EM-13810,Corporate,New York City,New York,East,TEC-AC-10001266,Technology,Accessories,26,2,0,11.7
26-03-2016,DB-13210,Consumer,Jacksonville,North Carolina,South,TEC-AC-10001314,Technology,Accessories,119.976,3,0.2,-17.9964
21-09-2014,HF-14995,Consumer,San Francisco,California,West,TEC-PH-10001299,Technology,Phones,239.984,2,0.2,23.9984
23-09-2017,AP-10915,Consumer,Fort Collins,Colorado,West,TEC-AC-10003280,Technology,Accessories,47.984,2,0.2,0.5998
09-11-2017,BM-11650,Corporate,Columbia,Maryland,East,TEC-AC-10004666,Technology,Accessories,826.62,3,0,355.4466
12-03-2017,KB-16585,Corporate,Lowell,Massachusetts,East,TEC-PH-10004700,Technology,Phones,69.93,7,0,32.1678
02-10-2017,RW-19630,Corporate,New York City,New York,East,TEC-PH-10002115,Technology,Phones,65.99,1,0,17.1574
22-07-2017,FH-14365,Corporate,New York City,New York,East,TEC-PH-10000702,Technology,Phones,29.97,3,0,14.0859
01-12-2014,TB-21280,Consumer,Jacksonville,North Carolina,South,TEC-PH-10001644,Technology,Phones,95.968,4,0.2,9.5968
10-11-2014,RD-19900,Consumer,San Diego,California,West,TEC-PH-10002103,Technology,Phones,601.536,8,0.2,60.1536
10-11-2014,RD-19900,Consumer,San Diego,California,West,TEC-AC-10004209,Technology,Accessories,10.99,1,0,4.2861
09-01-2016,LA-16780,Corporate,Fresno,California,West,TEC-AC-10000420,Technology,Accessories,349.95,5,0,118.983
09-01-2016,LA-16780,Corporate,Fresno,California,West,TEC-PH-10002726,Technology,Phones,377.928,9,0.2,141.723
13-05-2014,NP-18325,Consumer,Oakland,California,West,TEC-AC-10002800,Technology,Accessories,149.97,3,0,52.4895
10-11-2017,FH-14275,Corporate,New York City,New York,East,TEC-PH-10002200,Technology,Phones,430.88,2,0,124.9552
02-10-2015,JP-15460,Corporate,Lakewood,New Jersey,East,TEC-AC-10000892,Technology,Accessories,90,1,0,32.4
02-10-2014,ES-14080,Corporate,Tempe,Arizona,West,TEC-PH-10001760,Technology,Phones,318.4,2,0.2,107.46
02-10-2014,ES-14080,Corporate,Tempe,Arizona,West,TEC-PH-10001557,Technology,Phones,230.376,3,0.2,20.1579
02-10-2014,ES-14080,Corporate,Tempe,Arizona,West,TEC-AC-10003038,Technology,Accessories,7.16,1,0.2,-0.0895
20-11-2016,DW-13195,Corporate,Houston,Texas,Central,TEC-PH-10003095,Technology,Phones,122.92,7,0.2,46.095
01-12-2017,SJ-20215,Consumer,Grand Prairie,Texas,Central,TEC-PH-10004912,Technology,Phones,219.8,5,0.2,24.7275
10-12-2017,BP-11185,Corporate,Seattle,Washington,West,TEC-AC-10004510,Technology,Accessories,49.08,3,0,4.908
17-09-2016,SJ-20125,Home Office,Seattle,Washington,West,TEC-PH-10002085,Technology,Phones,105.584,2,0.2,7.9188
27-10-2017,MA-17560,Home Office,Chicago,Illinois,Central,TEC-PH-10001536,Technology,Phones,27.184,2,0.2,2.0388
08-07-2016,CC-12220,Consumer,Seattle,Washington,West,TEC-PH-10001580,Technology,Phones,107.984,1,0.2,9.4486
17-11-2014,TS-21205,Corporate,San Francisco,California,West,TEC-AC-10001314,Technology,Accessories,99.98,2,0,7.9984
22-05-2014,EH-14185,Consumer,Decatur,Alabama,South,TEC-PH-10002660,Technology,Phones,135.98,2,0,33.995
22-05-2014,EH-14185,Consumer,Decatur,Alabama,South,TEC-PH-10003171,Technology,Phones,44.95,1,0,12.586
15-07-2014,VW-21775,Corporate,Sioux Falls,South Dakota,Central,TEC-AC-10003709,Technology,Accessories,2.97,3,0,1.3068
27-12-2015,KN-16450,Corporate,Visalia,California,West,TEC-AC-10003709,Technology,Accessories,7.92,8,0,3.4848
08-05-2017,PS-19045,Home Office,Los Angeles,California,West,TEC-CO-10001046,Technology,Copiers,3359.952,6,0.2,1049.985
05-04-2014,GM-14695,Corporate,Alexandria,Virginia,South,TEC-PH-10001615,Technology,Phones,28.99,1,0,8.4071
17-09-2014,KT-16465,Consumer,Raleigh,North Carolina,South,TEC-AC-10001109,Technology,Accessories,47.984,2,0.2,13.1956
13-12-2015,RD-19585,Consumer,Temecula,California,West,TEC-PH-10001530,Technology,Phones,494.376,3,0.2,49.4376
13-12-2015,RD-19585,Consumer,Temecula,California,West,TEC-AC-10001552,Technology,Accessories,248.85,5,0,27.3735
13-12-2015,RD-19585,Consumer,Temecula,California,West,TEC-AC-10003399,Technology,Accessories,36.24,1,0,15.2208
01-10-2017,CM-12655,Home Office,New York City,New York,East,TEC-MA-10002428,Technology,Machines,1704.89,11,0,767.2005
16-11-2017,MW-18235,Corporate,San Francisco,California,West,TEC-MA-10000488,Technology,Machines,1919.976,3,0.2,215.9973
18-11-2014,CS-11950,Consumer,Philadelphia,Pennsylvania,East,TEC-PH-10001128,Technology,Phones,539.964,6,0.4,-107.9928
30-12-2014,SP-20620,Corporate,Laredo,Texas,Central,TEC-PH-10002468,Technology,Phones,217.584,2,0.2,19.0386
30-12-2014,SP-20620,Corporate,Laredo,Texas,Central,TEC-PH-10000576,Technology,Phones,328.776,3,0.2,28.7679
30-12-2014,SP-20620,Corporate,Laredo,Texas,Central,TEC-AC-10003628,Technology,Accessories,47.984,2,0.2,14.3952
11-11-2014,KD-16270,Consumer,Houston,Texas,Central,TEC-PH-10003505,Technology,Phones,148.48,2,0.2,16.704
11-11-2014,KD-16270,Consumer,Houston,Texas,Central,TEC-PH-10004959,Technology,Phones,241.176,3,0.2,15.0735
14-12-2017,GM-14455,Home Office,Chicago,Illinois,Central,TEC-AC-10000474,Technology,Accessories,227.976,3,0.2,28.497
14-12-2017,GM-14455,Home Office,Chicago,Illinois,Central,TEC-PH-10003095,Technology,Phones,52.68,3,0.2,19.755
21-08-2017,PR-18880,Consumer,Oakland,California,West,TEC-PH-10004667,Technology,Phones,431.968,4,0.2,37.7972
27-08-2016,TB-21055,Consumer,Quincy,Massachusetts,East,TEC-PH-10000011,Technology,Phones,59.97,3,0,28.7856
26-12-2016,AR-10510,Consumer,New York City,New York,East,TEC-AC-10003280,Technology,Accessories,89.97,3,0,18.8937
23-09-2014,BM-11650,Corporate,San Diego,California,West,TEC-PH-10002726,Technology,Phones,83.984,2,0.2,31.494
19-07-2014,CA-12310,Corporate,Bristol,Connecticut,East,TEC-PH-10000895,Technology,Phones,359.98,2,0,93.5948
06-05-2016,AF-10870,Consumer,Chicago,Illinois,Central,TEC-AC-10004510,Technology,Accessories,26.176,2,0.2,-3.272
25-03-2016,TB-21280,Consumer,Norman,Oklahoma,Central,TEC-AC-10003832,Technology,Accessories,1287.45,5,0,244.6155
04-12-2015,SO-20335,Consumer,Hempstead,New York,East,TEC-PH-10000376,Technology,Phones,39.96,4,0,10.3896
04-12-2015,MS-17365,Consumer,New York City,New York,East,TEC-PH-10004586,Technology,Phones,1799.75,5,0,539.925
07-10-2017,Dp-13240,Home Office,Charlotte,North Carolina,South,TEC-PH-10004447,Technology,Phones,222.384,2,0.2,16.6788
09-08-2014,MG-17650,Home Office,Seattle,Washington,West,TEC-PH-10001530,Technology,Phones,1091.168,4,0.2,68.198
09-08-2014,MG-17650,Home Office,Seattle,Washington,West,TEC-PH-10000038,Technology,Phones,219.168,2,0.2,-43.8336
21-11-2014,DH-13075,Corporate,Richmond,Kentucky,South,TEC-PH-10002923,Technology,Phones,36.99,1,0,9.9873
28-05-2016,CL-12565,Consumer,Los Angeles,California,West,TEC-AC-10002217,Technology,Accessories,131.6,7,0,7.896
28-05-2016,CL-12565,Consumer,Los Angeles,California,West,TEC-MA-10001972,Technology,Machines,558.4,2,0.2,41.88
16-03-2014,KN-16705,Home Office,Raleigh,North Carolina,South,TEC-PH-10002415,Technology,Phones,471.92,2,0.2,29.495
16-09-2017,AS-10090,Consumer,Philadelphia,Pennsylvania,East,TEC-AC-10001109,Technology,Accessories,71.976,3,0.2,19.7934
16-09-2017,AS-10090,Consumer,Philadelphia,Pennsylvania,East,TEC-AC-10003628,Technology,Accessories,47.984,2,0.2,14.3952
05-11-2017,EM-13825,Corporate,Dallas,Texas,Central,TEC-PH-10003012,Technology,Phones,492.768,4,0.2,55.4364
03-12-2017,ND-18370,Consumer,Jacksonville,Florida,South,TEC-AC-10001990,Technology,Accessories,47.992,1,0.2,7.1988
12-11-2017,SF-20965,Corporate,Columbus,Ohio,East,TEC-AC-10003614,Technology,Accessories,18.544,2,0.2,3.0134
03-03-2017,EP-13915,Consumer,Dearborn Heights,Michigan,Central,TEC-AC-10002926,Technology,Accessories,99.98,2,0,42.9914
27-11-2016,RW-19630,Corporate,Overland Park,Kansas,Central,TEC-AC-10004633,Technology,Accessories,34.95,5,0,15.378
31-08-2014,SJ-20500,Consumer,Santa Fe,New Mexico,West,TEC-AC-10001635,Technology,Accessories,92.52,9,0,18.504
