Order Date,Customer ID,Segment,City,State,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit
28-12-2017,HM-14860,Corporate,Seattle,Washington,West,FUR-FU-10001935,Furniture,Furnishings,7.4,2,0,3.034
25-03-2014,AZ-10750,Consumer,New York City,New York,East,FUR-CH-10002439,Furniture,Chairs,366.786,7,0.1,65.2064
03-07-2017,CA-12265,Consumer,Farmington,New Mexico,West,FUR-FU-10003708,Furniture,Furnishings,545.85,9,0,114.6285
18-11-2014,PW-19240,Consumer,Louisville,Colorado,West,FUR-TA-10000849,Furniture,Tables,145.98,2,0.5,-99.2664
17-07-2017,SW-20455,Consumer,Tampa,Florida,South,FUR-FU-10002597,Furniture,Furnishings,7.904,2,0.2,2.1736
22-05-2016,AF-10870,Consumer,Passaic,New Jersey,East,FUR-TA-10003748,Furniture,Tables,174.286,2,0.3,-19.9184
31-10-2016,BD-11320,Consumer,Philadelphia,Pennsylvania,East,FUR-CH-10000988,Furniture,Chairs,492.835,5,0.3,-14.081
22-01-2016,CM-11935,Consumer,Fayetteville,North Carolina,South,FUR-FU-10002107,Furniture,Furnishings,14.272,8,0.2,4.2816
22-01-2016,CM-11935,Consumer,Fayetteville,North Carolina,South,FUR-BO-10002213,Furniture,Bookcases,451.136,4,0.2,-67.6704
03-11-2016,PF-19225,Consumer,Los Angeles,California,West,FUR-CH-10001190,Furniture,Chairs,217.584,2,0.2,-29.9178
04-09-2017,GM-14695,Corporate,Los Angeles,California,West,FUR-TA-10000198,Furniture,Tables,1322.352,3,0.2,-99.1764
28-08-2017,KN-16705,Home Office,Seattle,Washington,West,FUR-TA-10000617,Furniture,Tables,1137.75,5,0,250.305
10-09-2016,KT-16480,Consumer,Houston,Texas,Central,FUR-TA-10004086,Furniture,Tables,300.93,5,0.3,-34.392
16-06-2014,SC-20575,Consumer,Mishawaka,Indiana,Central,FUR-CH-10000225,Furniture,Chairs,647.84,8,0,32.392
25-07-2014,KL-16645,Consumer,San Francisco,California,West,FUR-FU-10004351,Furniture,Furnishings,77.92,8,0,34.2848
11-11-2016,BB-11545,Corporate,Chicago,Illinois,Central,FUR-CH-10004540,Furniture,Chairs,47.992,2,0.3,-2.0568
02-05-2017,DW-13585,Corporate,Westfield,New Jersey,East,FUR-FU-10003975,Furniture,Furnishings,129.93,3,0,12.993
27-01-2015,SV-20365,Consumer,Cleveland,Ohio,East,FUR-CH-10000513,Furniture,Chairs,181.986,2,0.3,-54.5958
16-07-2015,EM-13810,Corporate,San Francisco,California,West,FUR-CH-10003312,Furniture,Chairs,1348.704,6,0.2,-219.1644
16-07-2015,EM-13810,Corporate,San Francisco,California,West,FUR-CH-10004086,Furniture,Chairs,700.152,3,0.2,78.7671
30-04-2016,KD-16615,Corporate,Scottsdale,Arizona,West,FUR-FU-10002759,Furniture,Furnishings,111.888,7,0.2,22.3776
08-09-2016,AP-10720,Home Office,Malden,Massachusetts,East,FUR-BO-10003450,Furniture,Bookcases,173.94,3,0,13.9152
16-04-2017,JE-15745,Consumer,San Jose,California,West,FUR-BO-10001337,Furniture,Bookcases,102.833,1,0.15,-6.049
19-11-2017,AB-10105,Consumer,Henderson,Kentucky,South,FUR-FU-10004665,Furniture,Furnishings,821.88,6,0,213.6888
08-10-2016,BW-11110,Corporate,Houston,Texas,Central,FUR-FU-10004909,Furniture,Furnishings,51.712,8,0.6,-32.32
31-05-2015,TM-21010,Consumer,Orem,Utah,West,FUR-BO-10004357,Furniture,Bookcases,1406.86,7,0,140.686
01-11-2017,SF-20200,Consumer,Bellingham,Washington,West,FUR-TA-10003954,Furniture,Tables,2665.62,9,0,239.9058
09-07-2017,SM-20320,Home Office,Lafayette,Indiana,Central,FUR-FU-10000293,Furniture,Furnishings,526.45,5,0,31.587
26-01-2014,SD-20485,Home Office,Alexandria,Virginia,South,FUR-FU-10004587,Furniture,Furnishings,62.82,3,0,30.7818
26-01-2014,SD-20485,Home Office,Alexandria,Virginia,South,FUR-FU-10001847,Furniture,Furnishings,12.42,3,0,4.4712
30-06-2017,RA-19285,Consumer,New York City,New York,East,FUR-FU-10002045,Furniture,Furnishings,22.23,1,0,9.7812
08-09-2016,SE-20110,Consumer,Wheeling,Illinois,Central,FUR-FU-10004671,Furniture,Furnishings,14.136,2,0.6,-7.7748
08-09-2016,SE-20110,Consumer,Wheeling,Illinois,Central,FUR-TA-10003569,Furniture,Tables,601.47,3,0.5,-300.735
04-06-2016,EN-13780,Consumer,New York City,New York,East,FUR-BO-10000362,Furniture,Bookcases,136.784,1,0.2,5.1294
04-06-2016,EN-13780,Consumer,New York City,New York,East,FUR-FU-10003878,Furniture,Furnishings,61.12,4,0,20.7808
25-11-2014,MC-17590,Corporate,Arlington,Texas,Central,FUR-TA-10000577,Furniture,Tables,1218.735,5,0.3,-121.8735
25-11-2014,MC-17590,Corporate,Arlington,Texas,Central,FUR-FU-10000221,Furniture,Furnishings,6.096,3,0.6,-3.9624
28-04-2016,BO-11350,Corporate,Los Angeles,California,West,FUR-CH-10002304,Furniture,Chairs,41.568,2,0.2,2.598
26-04-2014,AG-10300,Corporate,Los Angeles,California,West,FUR-CH-10004886,Furniture,Chairs,230.28,3,0.2,23.028
15-05-2017,JF-15295,Consumer,Seattle,Washington,West,FUR-FU-10000076,Furniture,Furnishings,39.96,2,0,17.1828
15-05-2017,JF-15295,Consumer,Seattle,Washington,West,FUR-CH-10002017,Furniture,Chairs,42.624,2,0.2,4.2624
15-05-2017,JF-15295,Consumer,Seattle,Washington,West,FUR-CH-10004287,Furniture,Chairs,220.96,1,0.2,24.858
05-07-2015,BF-10975,Corporate,Fayetteville,North Carolina,South,FUR-FU-10003829,Furniture,Furnishings,4.928,2,0.2,0.7392
12-06-2017,SB-20170,Consumer,New York City,New York,East,FUR-CH-10000595,Furniture,Chairs,858.24,4,0.1,143.04
17-04-2016,BF-11170,Home Office,Raleigh,North Carolina,South,FUR-FU-10000206,Furniture,Furnishings,18.624,8,0.2,6.2856
07-09-2014,TB-21400,Consumer,Tulsa,Oklahoma,Central,FUR-FU-10004270,Furniture,Furnishings,57.69,3,0,23.6529
07-09-2014,TB-21400,Consumer,Tulsa,Oklahoma,Central,FUR-FU-10004665,Furniture,Furnishings,821.88,6,0,213.6888
26-09-2016,SH-19975,Corporate,Hesperia,California,West,FUR-BO-10004467,Furniture,Bookcases,424.9575,5,0.15,19.998
17-09-2017,AS-10225,Corporate,Provo,Utah,West,FUR-BO-10003404,Furniture,Bookcases,1292.94,3,0,77.5764
24-12-2015,HR-14830,Corporate,Gilbert,Arizona,West,FUR-CH-10004287,Furniture,Chairs,883.84,4,0.2,99.432
01-05-2016,HF-14995,Consumer,Memphis,Tennessee,South,FUR-TA-10004534,Furniture,Tables,370.62,3,0.4,-142.071
25-08-2015,NL-18310,Home Office,Los Angeles,California,West,FUR-CH-10002774,Furniture,Chairs,40.784,1,0.2,4.5882
09-09-2014,RR-19525,Corporate,Lowell,Massachusetts,East,FUR-CH-10003761,Furniture,Chairs,785.88,6,0,212.1876
22-01-2016,AJ-10795,Corporate,Seattle,Washington,West,FUR-FU-10001475,Furniture,Furnishings,109.9,5,0,37.366
15-10-2014,DL-12865,Consumer,Hialeah,Florida,South,FUR-FU-10004270,Furniture,Furnishings,15.384,1,0.2,4.0383
18-03-2014,SM-20320,Home Office,Jacksonville,Florida,South,FUR-FU-10004270,Furniture,Furnishings,30.768,2,0.2,8.0766
18-03-2014,SM-20320,Home Office,Jacksonville,Florida,South,FUR-FU-10001986,Furniture,Furnishings,122.352,3,0.2,15.294
30-01-2015,CC-12145,Consumer,Los Angeles,California,West,FUR-FU-10001876,Furniture,Furnishings,227.36,7,0,81.8496
09-10-2017,CP-12085,Corporate,Lakewood,Ohio,East,FUR-FU-10003577,Furniture,Furnishings,45.888,4,0.2,9.1776
06-12-2014,LF-17185,Consumer,Houston,Texas,Central,FUR-FU-10002759,Furniture,Furnishings,23.976,3,0.6,-14.3856
07-11-2017,EP-13915,Consumer,Philadelphia,Pennsylvania,East,FUR-TA-10000849,Furniture,Tables,350.352,4,0.4,-140.1408
13-02-2017,FH-14350,Consumer,Seattle,Washington,West,FUR-FU-10004017,Furniture,Furnishings,107.53,1,0,21.506
13-11-2015,KL-16645,Consumer,Newark,Delaware,East,FUR-BO-10004467,Furniture,Bookcases,299.97,3,0,56.9943
04-11-2014,MS-17530,Consumer,San Diego,California,West,FUR-FU-10004671,Furniture,Furnishings,35.34,2,0,13.4292
20-06-2015,SC-20770,Corporate,San Francisco,California,West,FUR-FU-10002253,Furniture,Furnishings,257.64,6,0,100.4796
12-05-2014,KT-16480,Consumer,Franklin,Massachusetts,East,FUR-TA-10002228,Furniture,Tables,700.056,3,0.3,-130.0104
08-06-2014,CS-11950,Consumer,Seattle,Washington,West,FUR-CH-10002758,Furniture,Chairs,585.552,3,0.2,73.194
26-05-2014,HF-14995,Consumer,Los Angeles,California,West,FUR-CH-10000988,Furniture,Chairs,225.296,2,0.2,22.5296
11-03-2016,JP-16135,Home Office,Columbus,Georgia,South,FUR-FU-10004270,Furniture,Furnishings,76.92,4,0,31.5372
10-12-2017,BT-11680,Consumer,Fort Lauderdale,Florida,South,FUR-FU-10001940,Furniture,Furnishings,19.104,3,0.2,5.7312
17-07-2015,JM-15535,Consumer,Bakersfield,California,West,FUR-BO-10003159,Furniture,Bookcases,195.466,2,0.15,-13.7976
30-04-2017,SS-20140,Corporate,Pompano Beach,Florida,South,FUR-FU-10001935,Furniture,Furnishings,23.68,8,0.2,6.216
21-09-2015,CD-12790,Home Office,Los Angeles,California,West,FUR-CH-10004997,Furniture,Chairs,601.536,4,0.2,0
02-12-2014,MD-17860,Corporate,Corpus Christi,Texas,Central,FUR-FU-10001588,Furniture,Furnishings,58.36,5,0.6,-24.803
02-12-2014,MD-17860,Corporate,Corpus Christi,Texas,Central,FUR-FU-10002759,Furniture,Furnishings,39.96,5,0.6,-23.976
12-04-2014,KN-16450,Corporate,Redondo Beach,California,West,FUR-BO-10001337,Furniture,Bookcases,308.499,3,0.15,-18.147
03-11-2017,DL-13330,Consumer,Las Cruces,New Mexico,West,FUR-FU-10000629,Furniture,Furnishings,41.37,3,0,17.3754
07-09-2015,CC-12145,Consumer,El Paso,Texas,Central,FUR-CH-10000553,Furniture,Chairs,47.516,2,0.3,-2.0364
25-07-2015,MH-18025,Consumer,Seattle,Washington,West,FUR-BO-10002213,Furniture,Bookcases,704.9,5,0,56.392
25-07-2015,MH-18025,Consumer,Seattle,Washington,West,FUR-CH-10001854,Furniture,Chairs,561.568,2,0.2,28.0784
16-11-2015,MP-18175,Home Office,Milwaukee,Wisconsin,Central,FUR-FU-10001185,Furniture,Furnishings,185.58,6,0,76.0878
16-11-2015,MP-18175,Home Office,Milwaukee,Wisconsin,Central,FUR-TA-10001520,Furniture,Tables,214.11,3,0,36.3987
16-11-2015,MP-18175,Home Office,Milwaukee,Wisconsin,Central,FUR-TA-10000688,Furniture,Tables,653.55,3,0,111.1035
01-09-2015,DR-12940,Home Office,Franklin,Massachusetts,East,FUR-CH-10003817,Furniture,Chairs,60.74,1,0,15.185
01-09-2015,DR-12940,Home Office,Franklin,Massachusetts,East,FUR-FU-10000308,Furniture,Furnishings,124.36,2,0,27.3592
05-05-2016,DM-13015,Consumer,Encinitas,California,West,FUR-TA-10003748,Furniture,Tables,298.776,3,0.2,7.4694
25-09-2014,MT-18070,Home Office,Houston,Texas,Central,FUR-BO-10003272,Furniture,Bookcases,300.5328,2,0.32,-97.2312
14-03-2014,CK-12325,Home Office,Chesapeake,Virginia,South,FUR-CH-10003379,Furniture,Chairs,1139.92,4,0,284.98
27-12-2016,BG-11695,Corporate,Woodstock,Illinois,Central,FUR-CH-10004853,Furniture,Chairs,845.488,8,0.3,-12.0784
08-04-2017,DM-13345,Corporate,Roswell,Georgia,South,FUR-FU-10003832,Furniture,Furnishings,56.28,6,0,15.7584
19-03-2016,SV-20935,Consumer,Oceanside,New York,East,FUR-FU-10000409,Furniture,Furnishings,14.98,1,0,6.8908
19-03-2016,SV-20935,Consumer,Oceanside,New York,East,FUR-FU-10000221,Furniture,Furnishings,20.32,4,0,6.9088
26-08-2016,DJ-13510,Corporate,San Diego,California,West,FUR-CH-10001215,Furniture,Chairs,1603.136,4,0.2,100.196
15-08-2016,CC-12370,Consumer,Fayetteville,North Carolina,South,FUR-CH-10000988,Furniture,Chairs,225.296,2,0.2,22.5296
19-05-2017,SC-20380,Consumer,Atlanta,Georgia,South,FUR-BO-10004695,Furniture,Bookcases,1628.82,9,0,374.6286
12-06-2017,LC-16885,Consumer,Saint Petersburg,Florida,South,FUR-FU-10001546,Furniture,Furnishings,17.088,2,0.2,1.068
22-03-2014,BF-11275,Corporate,Tucson,Arizona,West,FUR-CH-10001482,Furniture,Chairs,314.352,3,0.2,-35.3646
21-01-2016,TD-20995,Consumer,San Diego,California,West,FUR-CH-10004289,Furniture,Chairs,153.568,2,0.2,-5.7588
21-01-2016,TD-20995,Consumer,San Diego,California,West,FUR-CH-10000785,Furniture,Chairs,1013.488,7,0.2,76.0116
11-11-2016,BK-11260,Consumer,San Francisco,California,West,FUR-FU-10001852,Furniture,Furnishings,6.96,4,0,2.2272
18-10-2016,EP-13915,Consumer,Tempe,Arizona,West,FUR-CH-10003396,Furniture,Chairs,307.92,5,0.2,-34.641
29-04-2014,HG-14845,Consumer,Lake Charles,Louisiana,South,FUR-CH-10002304,Furniture,Chairs,51.96,2,0,12.99
23-10-2017,JC-16105,Corporate,Rochester,New York,East,FUR-FU-10000771,Furniture,Furnishings,69.08,11,0,29.0136
26-04-2015,PW-19240,Consumer,Houston,Texas,Central,FUR-CH-10004086,Furniture,Chairs,408.422,2,0.3,-5.8346
27-06-2016,KH-16330,Corporate,Highland Park,Illinois,Central,FUR-CH-10003981,Furniture,Chairs,539.658,3,0.3,-7.7094
23-11-2016,LS-17200,Corporate,Philadelphia,Pennsylvania,East,FUR-FU-10002088,Furniture,Furnishings,14.368,2,0.2,3.9512
23-11-2016,LS-17200,Corporate,Philadelphia,Pennsylvania,East,FUR-FU-10003976,Furniture,Furnishings,70.448,7,0.2,12.3284
02-09-2014,JM-16195,Consumer,Watertown,New York,East,FUR-FU-10002116,Furniture,Furnishings,70.71,1,0,4.9497
10-07-2017,BP-11155,Consumer,Columbus,Georgia,South,FUR-FU-10000771,Furniture,Furnishings,18.84,3,0,7.9128
18-11-2017,ME-17320,Home Office,Saginaw,Michigan,Central,FUR-FU-10002597,Furniture,Furnishings,19.76,4,0,8.2992
08-08-2015,TT-21220,Consumer,San Francisco,California,West,FUR-CH-10000785,Furniture,Chairs,144.784,1,0.2,10.8588
25-03-2017,JD-16150,Corporate,Milwaukee,Wisconsin,Central,FUR-CH-10000422,Furniture,Chairs,90.99,1,0,14.5584
25-03-2017,JD-16150,Corporate,Milwaukee,Wisconsin,Central,FUR-CH-10004675,Furniture,Chairs,1526.56,7,0,427.4368
25-03-2017,JD-16150,Corporate,Milwaukee,Wisconsin,Central,FUR-CH-10002880,Furniture,Chairs,368.97,3,0,40.5867
19-11-2017,MC-18100,Consumer,Los Angeles,California,West,FUR-FU-10002685,Furniture,Furnishings,18.7,1,0,7.106
04-11-2016,LH-17020,Consumer,San Francisco,California,West,FUR-FU-10004020,Furniture,Furnishings,38.29,7,0,16.4647
14-12-2017,MP-18175,Home Office,San Diego,California,West,FUR-FU-10004963,Furniture,Furnishings,26.25,3,0,11.025
12-11-2017,EM-14140,Home Office,Glendale,Arizona,West,FUR-CH-10004875,Furniture,Chairs,113.888,2,0.2,9.9652
12-11-2017,EM-14140,Home Office,Glendale,Arizona,West,FUR-FU-10000305,Furniture,Furnishings,113.568,2,0.2,-5.6784
27-06-2017,MA-17995,Home Office,Watertown,New York,East,FUR-CH-10002647,Furniture,Chairs,191.646,3,0.1,31.941
16-12-2017,AY-10555,Corporate,Oceanside,California,West,FUR-CH-10002774,Furniture,Chairs,81.568,2,0.2,9.1764
16-12-2017,AY-10555,Corporate,Oceanside,California,West,FUR-CH-10003817,Furniture,Chairs,97.184,2,0.2,6.074
16-12-2017,AY-10555,Corporate,Oceanside,California,West,FUR-FU-10002445,Furniture,Furnishings,18.96,2,0,7.584
27-12-2014,Co-12640,Consumer,Skokie,Illinois,Central,FUR-FU-10001473,Furniture,Furnishings,32.952,6,0.6,-19.7712
06-11-2017,JF-15565,Consumer,Fayetteville,North Carolina,South,FUR-FU-10004671,Furniture,Furnishings,28.272,2,0.2,6.3612
07-05-2015,AG-10675,Consumer,Allen,Texas,Central,FUR-TA-10001095,Furniture,Tables,244.006,2,0.3,-31.3722
04-12-2017,DV-13045,Corporate,Philadelphia,Pennsylvania,East,FUR-CH-10001797,Furniture,Chairs,188.552,7,0.3,-2.6936
13-01-2014,ND-18370,Consumer,Mount Pleasant,South Carolina,South,FUR-CH-10000422,Furniture,Chairs,545.94,6,0,87.3504
12-06-2015,GB-14575,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10003623,Furniture,Furnishings,43.296,2,0.2,4.3296
12-07-2014,CL-12565,Consumer,Seattle,Washington,West,FUR-CH-10001797,Furniture,Chairs,123.136,4,0.2,13.8528
06-12-2014,RC-19960,Consumer,Springfield,Oregon,West,FUR-TA-10003238,Furniture,Tables,275.49,1,0.5,-170.8038
25-05-2016,JB-16045,Home Office,Columbus,Georgia,South,FUR-FU-10000755,Furniture,Furnishings,24.96,4,0,6.24
21-06-2014,NW-18400,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10000550,Furniture,Furnishings,3.984,1,0.2,0.6474
05-12-2016,JG-15160,Consumer,Murray,Kentucky,South,FUR-FU-10004748,Furniture,Furnishings,191.82,3,0,74.8098
17-09-2015,LS-16975,Home Office,New York City,New York,East,FUR-TA-10004154,Furniture,Tables,344.22,2,0.4,-103.266
23-08-2016,MH-18115,Home Office,Pharr,Texas,Central,FUR-FU-10004973,Furniture,Furnishings,22.608,3,0.6,-10.1736
08-11-2015,SC-20095,Consumer,West Jordan,Utah,West,FUR-FU-10004090,Furniture,Furnishings,66.69,3,0,22.0077
17-11-2017,JB-16000,Consumer,Brownsville,Texas,Central,FUR-BO-10002202,Furniture,Bookcases,327.7328,2,0.32,-14.4588
22-04-2017,MO-17800,Home Office,Philadelphia,Pennsylvania,East,FUR-FU-10001488,Furniture,Furnishings,254.352,3,0.2,0
17-12-2017,AI-10855,Consumer,Chesapeake,Virginia,South,FUR-CH-10003846,Furniture,Chairs,504.9,5,0,80.784
21-09-2015,DM-12955,Corporate,Lincoln Park,Michigan,Central,FUR-BO-10000468,Furniture,Bookcases,194.32,4,0,31.0912
21-11-2016,JH-16180,Consumer,Gresham,Oregon,West,FUR-CH-10003833,Furniture,Chairs,195.136,4,0.2,-12.196
11-06-2015,BD-11605,Consumer,Monroe,Louisiana,South,FUR-FU-10004666,Furniture,Furnishings,29.16,2,0,10.7892
03-10-2017,AS-10045,Corporate,Pasadena,California,West,FUR-TA-10001520,Furniture,Tables,171.288,3,0.2,-6.4233
05-05-2016,ZD-21925,Consumer,Chattanooga,Tennessee,South,FUR-FU-10004270,Furniture,Furnishings,16.72,5,0.2,3.344
11-09-2017,KF-16285,Home Office,Long Beach,California,West,FUR-CH-10002320,Furniture,Chairs,2054.272,8,0.2,256.784
02-04-2017,TC-21475,Home Office,Columbus,Georgia,South,FUR-TA-10004534,Furniture,Tables,411.8,2,0,70.006
06-10-2017,NZ-18565,Home Office,Meridian,Idaho,West,FUR-FU-10003247,Furniture,Furnishings,41.96,2,0,2.9372
19-10-2017,HH-15010,Corporate,San Francisco,California,West,FUR-FU-10003878,Furniture,Furnishings,30.56,2,0,10.3904
19-10-2017,HH-15010,Corporate,San Francisco,California,West,FUR-TA-10003837,Furniture,Tables,24.368,2,0.2,-3.3506
17-11-2014,YC-21895,Corporate,Newark,Delaware,East,FUR-FU-10002379,Furniture,Furnishings,124.41,3,0,14.9292
03-10-2015,BS-11755,Consumer,Los Angeles,California,West,FUR-BO-10004409,Furniture,Bookcases,120.666,2,0.15,18.4548
20-07-2014,KM-16375,Home Office,Dallas,Texas,Central,FUR-FU-10003724,Furniture,Furnishings,16.74,5,0.6,-14.229
20-07-2014,KM-16375,Home Office,Dallas,Texas,Central,FUR-CH-10002024,Furniture,Chairs,981.372,2,0.3,-140.196
09-02-2017,TP-21415,Consumer,Houston,Texas,Central,FUR-FU-10000550,Furniture,Furnishings,3.984,2,0.6,-2.6892
31-03-2017,DB-12910,Home Office,Henderson,Kentucky,South,FUR-FU-10001591,Furniture,Furnishings,61,5,0,25.62
27-04-2017,CV-12805,Corporate,Fort Worth,Texas,Central,FUR-BO-10002268,Furniture,Bookcases,220.2656,4,0.32,-42.1096
14-04-2017,CS-12355,Consumer,New York City,New York,East,FUR-BO-10003441,Furniture,Bookcases,242.352,3,0.2,9.0882
22-12-2017,JG-15310,Corporate,Providence,Rhode Island,East,FUR-BO-10003660,Furniture,Bookcases,220.98,1,0,50.8254
23-08-2016,MS-17770,Consumer,Seattle,Washington,West,FUR-CH-10001973,Furniture,Chairs,532.704,6,0.2,-39.9528
11-06-2015,JE-15610,Corporate,Lakeland,Florida,South,FUR-CH-10003312,Furniture,Chairs,1123.92,5,0.2,-182.637
11-06-2015,JE-15610,Corporate,Lakeland,Florida,South,FUR-FU-10003464,Furniture,Furnishings,48.672,3,0.2,7.3008
16-12-2014,CC-12100,Home Office,Los Angeles,California,West,FUR-FU-10004090,Furniture,Furnishings,44.46,2,0,14.6718
16-12-2014,CC-12100,Home Office,Los Angeles,California,West,FUR-CH-10002602,Furniture,Chairs,241.568,2,0.2,18.1176
24-08-2014,JP-15460,Corporate,Oceanside,New York,East,FUR-FU-10004586,Furniture,Furnishings,13.28,2,0,6.3744
12-11-2017,LS-16975,Home Office,Dallas,Texas,Central,FUR-FU-10001756,Furniture,Furnishings,22.848,3,0.6,-17.7072
05-09-2016,AR-10825,Corporate,Austin,Texas,Central,FUR-CH-10002647,Furniture,Chairs,347.802,7,0.3,-24.843
11-02-2017,CS-11845,Corporate,Seattle,Washington,West,FUR-CH-10004495,Furniture,Chairs,963.136,4,0.2,108.3528
15-12-2015,NF-18385,Consumer,Newark,Ohio,East,FUR-FU-10004091,Furniture,Furnishings,262.864,7,0.2,69.0018
24-08-2015,EM-13810,Corporate,New York City,New York,East,FUR-TA-10001539,Furniture,Tables,284.364,2,0.4,-75.8304
29-10-2016,KW-16435,Consumer,Lansing,Michigan,Central,FUR-FU-10002671,Furniture,Furnishings,67,5,0,32.16
28-05-2016,KC-16675,Corporate,Tallahassee,Florida,South,FUR-CH-10003833,Furniture,Chairs,390.272,8,0.2,-24.392
21-03-2016,KT-16465,Consumer,Chicago,Illinois,Central,FUR-CH-10000665,Furniture,Chairs,528.43,5,0.3,0
23-09-2017,AP-10915,Consumer,Fort Collins,Colorado,West,FUR-BO-10001811,Furniture,Bookcases,180.588,2,0.7,-240.784
05-12-2017,SM-20950,Corporate,New York City,New York,East,FUR-FU-10001487,Furniture,Furnishings,20.94,3,0,6.0726
05-12-2017,SM-20950,Corporate,New York City,New York,East,FUR-FU-10000521,Furniture,Furnishings,58.68,2,0,18.1908
18-05-2014,TT-21070,Consumer,Akron,Ohio,East,FUR-FU-10000308,Furniture,Furnishings,149.232,3,0.2,3.7308
10-11-2014,RD-19900,Consumer,San Diego,California,West,FUR-FU-10000397,Furniture,Furnishings,39.88,2,0,11.1664
10-11-2014,RD-19900,Consumer,San Diego,California,West,FUR-FU-10001867,Furniture,Furnishings,53.2,5,0,14.896
01-09-2017,BN-11515,Consumer,New York City,New York,East,FUR-FU-10004960,Furniture,Furnishings,114.9,5,0,39.066
15-01-2016,RC-19825,Consumer,Fairfield,Connecticut,East,FUR-TA-10002903,Furniture,Tables,181.797,1,0.3,-15.5826
20-11-2016,DW-13195,Corporate,Houston,Texas,Central,FUR-CH-10003774,Furniture,Chairs,318.43,5,0.3,-77.333
20-11-2016,DW-13195,Corporate,Houston,Texas,Central,FUR-FU-10000023,Furniture,Furnishings,7.068,3,0.6,-2.8272
01-12-2017,SJ-20215,Consumer,Grand Prairie,Texas,Central,FUR-CH-10002602,Furniture,Chairs,317.058,3,0.3,-18.1176
17-09-2016,SJ-20125,Home Office,Seattle,Washington,West,FUR-CH-10004875,Furniture,Chairs,113.888,2,0.2,9.9652
17-04-2017,BG-11740,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10001473,Furniture,Furnishings,60.312,3,0.2,5.2773
09-12-2016,DK-12835,Corporate,Franklin,Tennessee,South,FUR-TA-10001676,Furniture,Tables,79.974,3,0.4,-29.3238
09-02-2015,SJ-20215,Consumer,Los Angeles,California,West,FUR-CH-10002774,Furniture,Chairs,203.92,5,0.2,22.941
30-09-2014,MH-17785,Corporate,New York City,New York,East,FUR-FU-10000221,Furniture,Furnishings,15.24,3,0,5.1816
26-12-2014,CK-12595,Consumer,San Diego,California,West,FUR-FU-10001852,Furniture,Furnishings,3.48,2,0,1.1136
18-11-2014,CS-11950,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10001473,Furniture,Furnishings,60.312,3,0.2,5.2773
20-03-2016,AH-10030,Corporate,Gulfport,Mississippi,South,FUR-FU-10003691,Furniture,Furnishings,86.45,7,0,38.038
27-09-2014,TH-21100,Consumer,San Diego,California,West,FUR-CH-10002602,Furniture,Chairs,603.92,5,0.2,45.294
24-12-2017,HG-15025,Consumer,Oceanside,New York,East,FUR-CH-10002602,Furniture,Chairs,271.764,2,0.1,48.3136
10-11-2017,EB-13750,Corporate,Round Rock,Texas,Central,FUR-FU-10001468,Furniture,Furnishings,341.96,5,0.6,-427.45
20-12-2014,TS-21505,Consumer,Columbia,Tennessee,South,FUR-CH-10004287,Furniture,Chairs,662.88,3,0.2,74.574
23-07-2015,TH-21550,Home Office,New York City,New York,East,FUR-FU-10002253,Furniture,Furnishings,128.82,3,0,50.2398
14-12-2017,GM-14455,Home Office,Chicago,Illinois,Central,FUR-FU-10002963,Furniture,Furnishings,2.032,1,0.6,-1.3208
21-08-2017,PR-18880,Consumer,Oakland,California,West,FUR-FU-10000193,Furniture,Furnishings,129.92,4,0,10.3936
21-08-2017,PR-18880,Consumer,Oakland,California,West,FUR-TA-10001539,Furniture,Tables,568.728,3,0.2,28.4364
27-08-2016,TB-21055,Consumer,Quincy,Massachusetts,East,FUR-TA-10001307,Furniture,Tables,244.615,1,0.3,20.967
23-09-2014,BM-11650,Corporate,San Diego,California,West,FUR-BO-10002916,Furniture,Bookcases,435.999,3,0.15,20.5176
19-07-2014,CA-12310,Corporate,Bristol,Connecticut,East,FUR-TA-10004152,Furniture,Tables,70.56,1,0.3,-4.032
04-06-2015,TC-21535,Home Office,New York City,New York,East,FUR-FU-10000672,Furniture,Furnishings,35.28,3,0,11.9952
16-07-2016,MC-17425,Corporate,Houston,Texas,Central,FUR-FU-10001940,Furniture,Furnishings,9.552,3,0.6,-3.8208
31-01-2014,LC-17050,Consumer,Mission Viejo,California,West,FUR-BO-10003966,Furniture,Bookcases,290.666,2,0.15,3.4196
21-11-2015,NW-18400,Consumer,Las Vegas,Nevada,West,FUR-BO-10002598,Furniture,Bookcases,141.96,2,0,41.1684
04-12-2015,SO-20335,Consumer,Hempstead,New York,East,FUR-FU-10002445,Furniture,Furnishings,28.44,3,0,11.376
04-12-2015,SO-20335,Consumer,Hempstead,New York,East,FUR-CH-10002372,Furniture,Chairs,364.41,5,0.1,8.098
04-12-2015,SO-20335,Consumer,Hempstead,New York,East,FUR-CH-10002965,Furniture,Chairs,361.764,2,0.1,68.3332
23-11-2017,TD-20995,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10000320,Furniture,Furnishings,24.048,9,0.2,7.2144
