Order Date,Customer ID,Segment,City,State,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit
17-07-2016,AA-10480,Consumer,Springfield,Missouri,Central,OFF-ST-10002344,Office Supplies,Storage,242.94,3,0,4.8588
17-07-2016,AA-10480,Consumer,Springfield,Missouri,Central,OFF-PA-10001892,Office Supplies,Paper,7.64,1,0,3.7436
17-07-2016,AA-10480,Consumer,Springfield,Missouri,Central,OFF-PA-10001934,Office Supplies,Paper,51.84,8,0,25.4016
17-07-2016,AA-10480,Consumer,Springfield,Missouri,Central,OFF-ST-10000078,Office Supplies,Storage,265.17,1,0,47.7306
23-08-2016,MS-17770,Consumer,Seattle,Washington,West,OFF-EN-10002504,Office Supplies,Envelopes,135.9,5,0,63.873
23-08-2016,MS-17770,Consumer,Seattle,Washington,West,OFF-PA-10002160,Office Supplies,Paper,34.68,6,0,16.9932
23-08-2016,MS-17770,Consumer,Seattle,Washington,West,OFF-AP-10001492,Office Supplies,Appliances,43.1,5,0,11.206
23-08-2016,MS-17770,Consumer,Seattle,Washington,West,OFF-SU-10002189,Office Supplies,Supplies,15.88,4,0,0.1588
11-06-2015,JE-15610,Corporate,Lakeland,Florida,South,OFF-AR-10000380,Office Supplies,Art,60.768,2,0.2,7.596
11-06-2015,JE-15610,Corporate,Lakeland,Florida,South,OFF-BI-10004593,Office Supplies,Binders,78.6,5,0.7,-62.88
11-06-2015,JE-15610,Corporate,Lakeland,Florida,South,OFF-BI-10001308,Office Supplies,Binders,3.768,2,0.7,-3.14
11-06-2015,JE-15610,Corporate,Lakeland,Florida,South,OFF-ST-10001780,Office Supplies,Storage,1036.624,2,0.2,51.8312
11-06-2015,JE-15610,Corporate,Lakeland,Florida,South,OFF-ST-10003816,Office Supplies,Storage,563.808,4,0.2,21.1428
02-10-2017,BP-11155,Consumer,New York City,New York,East,OFF-PA-10004438,Office Supplies,Paper,49.12,4,0,23.0864
24-08-2014,JP-15460,Corporate,Oceanside,New York,East,OFF-BI-10001116,Office Supplies,Binders,12.672,3,0.2,4.4352
12-11-2017,LS-16975,Home Office,Dallas,Texas,Central,OFF-BI-10000666,Office Supplies,Binders,30.56,5,0.8,-45.84
12-11-2017,LS-16975,Home Office,Dallas,Texas,Central,OFF-ST-10002583,Office Supplies,Storage,77.952,3,0.2,-15.5904
12-11-2017,LS-16975,Home Office,Dallas,Texas,Central,OFF-EN-10001219,Office Supplies,Envelopes,12.224,2,0.2,4.4312
25-04-2015,JL-15850,Consumer,New York City,New York,East,OFF-AP-10002311,Office Supplies,Appliances,206.43,3,0,90.8292
12-12-2014,CY-12745,Corporate,San Antonio,Texas,Central,OFF-BI-10003650,Office Supplies,Binders,210.392,2,0.8,-336.6272
25-09-2017,RB-19360,Consumer,Cincinnati,Ohio,East,OFF-AR-10001547,Office Supplies,Art,10.608,6,0.2,0.9282
30-06-2014,AR-10825,Corporate,Los Angeles,California,West,OFF-AR-10001374,Office Supplies,Art,32.4,5,0,10.368
07-06-2016,RD-19810,Home Office,New York City,New York,East,OFF-PA-10003441,Office Supplies,Paper,32.4,5,0,15.552
20-12-2014,KH-16510,Consumer,Seattle,Washington,West,OFF-LA-10002043,Office Supplies,Labels,31.05,3,0,14.904
20-07-2017,SM-20950,Corporate,Maple Grove,Minnesota,Central,OFF-BI-10004600,Office Supplies,Binders,735.98,2,0,331.191
03-08-2014,GH-14410,Home Office,Glendale,Arizona,West,OFF-PA-10001289,Office Supplies,Paper,93.024,3,0.2,33.7212
26-03-2016,DB-13210,Consumer,Jacksonville,North Carolina,South,OFF-ST-10001291,Office Supplies,Storage,67.64,5,0.2,5.9185
12-09-2014,PT-19090,Consumer,Houston,Texas,Central,OFF-BI-10004040,Office Supplies,Binders,5.18,5,0.8,-8.029
21-09-2014,HF-14995,Consumer,San Francisco,California,West,OFF-EN-10001539,Office Supplies,Envelopes,15.56,2,0,7.3132
21-09-2014,HF-14995,Consumer,San Francisco,California,West,OFF-EN-10004483,Office Supplies,Envelopes,78.35,5,0,36.8245
21-09-2014,HF-14995,Consumer,San Francisco,California,West,OFF-AR-10001615,Office Supplies,Art,59.52,3,0,15.4752
21-09-2014,HF-14995,Consumer,San Francisco,California,West,OFF-PA-10000327,Office Supplies,Paper,38.52,9,0,17.334
21-09-2014,HF-14995,Consumer,San Francisco,California,West,OFF-PA-10002246,Office Supplies,Paper,19.35,3,0,9.4815
28-05-2016,KC-16675,Corporate,Tallahassee,Florida,South,OFF-PA-10001667,Office Supplies,Paper,62.192,13,0.2,19.435
21-12-2017,PK-19075,Consumer,Columbia,South Carolina,South,OFF-BI-10002003,Office Supplies,Binders,23.88,6,0,11.2236
21-03-2016,KT-16465,Consumer,Chicago,Illinois,Central,OFF-BI-10004465,Office Supplies,Binders,3.168,2,0.8,-4.752
21-03-2016,KT-16465,Consumer,Chicago,Illinois,Central,OFF-AR-10004956,Office Supplies,Art,13.392,3,0.2,1.5066
11-11-2017,EP-13915,Consumer,Detroit,Michigan,Central,OFF-AR-10004260,Office Supplies,Art,181.86,7,0,50.9208
10-09-2017,SH-20395,Consumer,New York City,New York,East,OFF-PA-10004911,Office Supplies,Paper,18.76,2,0,9.0048
05-12-2017,SM-20950,Corporate,New York City,New York,East,OFF-AP-10001271,Office Supplies,Appliances,254.9,5,0,68.823
09-11-2017,BM-11650,Corporate,Columbia,Maryland,East,OFF-BI-10004728,Office Supplies,Binders,9.64,2,0,4.4344
09-11-2017,BM-11650,Corporate,Columbia,Maryland,East,OFF-ST-10003208,Office Supplies,Storage,1633.14,9,0,473.6106
09-11-2017,BM-11650,Corporate,Columbia,Maryland,East,OFF-ST-10003208,Office Supplies,Storage,544.38,3,0,157.8702
07-11-2014,TC-20980,Corporate,Houston,Texas,Central,OFF-BI-10000632,Office Supplies,Binders,26.046,3,0.8,-44.2782
07-11-2014,TC-20980,Corporate,Houston,Texas,Central,OFF-EN-10004773,Office Supplies,Envelopes,74.352,3,0.2,26.9526
20-10-2017,JE-16165,Corporate,Woodland,California,West,OFF-LA-10003714,Office Supplies,Labels,3.75,1,0,1.8
20-10-2017,JE-16165,Corporate,Woodland,California,West,OFF-BI-10001787,Office Supplies,Binders,20.928,4,0.2,7.5864
27-12-2015,DR-12940,Home Office,Chicago,Illinois,Central,OFF-ST-10002957,Office Supplies,Storage,12.672,3,0.2,-3.168
04-06-2017,ML-18040,Corporate,Missouri City,Texas,Central,OFF-BI-10002557,Office Supplies,Binders,6.37,7,0.8,-9.555
01-09-2014,JL-15130,Consumer,Houston,Texas,Central,OFF-BI-10002949,Office Supplies,Binders,3.648,3,0.8,-6.0192
01-09-2014,JL-15130,Consumer,Houston,Texas,Central,OFF-PA-10004100,Office Supplies,Paper,31.104,6,0.2,10.8864
08-08-2016,CM-12655,Home Office,Jackson,Mississippi,South,OFF-FA-10001883,Office Supplies,Fasteners,23.34,3,0,0.2334
10-07-2015,EH-13945,Consumer,Tempe,Arizona,West,OFF-BI-10003196,Office Supplies,Binders,3.366,3,0.7,-2.244
18-12-2017,AH-10030,Corporate,Philadelphia,Pennsylvania,East,OFF-AR-10003183,Office Supplies,Art,18.704,7,0.2,2.338
18-05-2014,TT-21070,Consumer,Akron,Ohio,East,OFF-PA-10001526,Office Supplies,Paper,15.936,4,0.2,5.7768
10-11-2014,RD-19900,Consumer,San Diego,California,West,OFF-PA-10002137,Office Supplies,Paper,62.24,8,0,28.008
10-11-2014,RD-19900,Consumer,San Diego,California,West,OFF-LA-10000407,Office Supplies,Labels,39.84,8,0,18.3264
22-09-2017,SH-19975,Corporate,Pearland,Texas,Central,OFF-EN-10001415,Office Supplies,Envelopes,13.392,3,0.2,5.022
22-09-2017,SH-19975,Corporate,Pearland,Texas,Central,OFF-BI-10000773,Office Supplies,Binders,11.228,7,0.8,-18.5262
23-12-2014,SF-20200,Consumer,Richmond,Indiana,Central,OFF-AP-10002350,Office Supplies,Appliances,207.24,11,0,58.0272
26-05-2016,TH-21235,Corporate,Philadelphia,Pennsylvania,East,OFF-AR-10001919,Office Supplies,Art,1.504,1,0.2,0.1692
26-05-2016,TH-21235,Corporate,Philadelphia,Pennsylvania,East,OFF-AP-10002082,Office Supplies,Appliances,34.848,2,0.2,6.534
08-07-2017,VG-21790,Consumer,San Mateo,California,West,OFF-LA-10002762,Office Supplies,Labels,75.18,6,0,35.3346
10-11-2017,FH-14275,Corporate,New York City,New York,East,OFF-BI-10003925,Office Supplies,Binders,931.176,3,0.2,314.2719
02-10-2015,JP-15460,Corporate,Lakewood,New Jersey,East,OFF-PA-10001295,Office Supplies,Paper,94.85,5,0,45.528
02-10-2015,JP-15460,Corporate,Lakewood,New Jersey,East,OFF-EN-10002500,Office Supplies,Envelopes,51.12,4,0,23.004
02-10-2014,ES-14080,Corporate,Tempe,Arizona,West,OFF-PA-10001838,Office Supplies,Paper,9.408,2,0.2,3.4104
02-10-2014,ES-14080,Corporate,Tempe,Arizona,West,OFF-FA-10000735,Office Supplies,Fasteners,4.672,2,0.2,1.46
02-10-2014,ES-14080,Corporate,Tempe,Arizona,West,OFF-EN-10004846,Office Supplies,Envelopes,12.768,6,0.2,4.6284
02-10-2014,ES-14080,Corporate,Tempe,Arizona,West,OFF-SU-10003567,Office Supplies,Supplies,15.36,2,0.2,-3.264
11-08-2014,KL-16645,Consumer,New York City,New York,East,OFF-ST-10004459,Office Supplies,Storage,375.34,1,0,18.767
16-04-2017,ND-18370,Consumer,Houston,Texas,Central,OFF-BI-10000632,Office Supplies,Binders,26.046,3,0.8,-44.2782
16-04-2017,ND-18370,Consumer,Houston,Texas,Central,OFF-BI-10001107,Office Supplies,Binders,2.896,1,0.8,-4.7784
16-04-2017,ND-18370,Consumer,Houston,Texas,Central,OFF-ST-10002301,Office Supplies,Storage,32.544,2,0.2,-7.7292
24-04-2016,JL-15130,Consumer,Riverside,California,West,OFF-BI-10003355,Office Supplies,Binders,3.984,1,0.2,1.3944
02-05-2016,CC-12475,Consumer,New York City,New York,East,OFF-ST-10001580,Office Supplies,Storage,44.94,3,0,12.5832
02-05-2016,CC-12475,Consumer,New York City,New York,East,OFF-BI-10000315,Office Supplies,Binders,45.576,3,0.2,15.9516
01-02-2016,CK-12760,Corporate,Arlington,Virginia,South,OFF-ST-10002214,Office Supplies,Storage,56.45,5,0,14.677
31-03-2017,EG-13900,Consumer,Chicago,Illinois,Central,OFF-BI-10002799,Office Supplies,Binders,13.468,13,0.8,-22.8956
10-12-2017,BP-11185,Corporate,Seattle,Washington,West,OFF-ST-10000060,Office Supplies,Storage,324.9,5,0,38.988
10-12-2017,BP-11185,Corporate,Seattle,Washington,West,OFF-AR-10000799,Office Supplies,Art,18.24,3,0,5.2896
23-12-2016,MC-17590,Corporate,Grand Rapids,Michigan,Central,OFF-FA-10000992,Office Supplies,Fasteners,24.85,7,0,11.6795
27-10-2017,MA-17560,Home Office,Chicago,Illinois,Central,OFF-AR-10003045,Office Supplies,Art,7.056,3,0.2,2.205
08-07-2016,CC-12220,Consumer,Seattle,Washington,West,OFF-BI-10004209,Office Supplies,Binders,19.296,3,0.2,6.03
09-08-2015,RA-19885,Corporate,Jacksonville,Florida,South,OFF-LA-10001613,Office Supplies,Labels,4.608,2,0.2,1.6704
09-12-2016,DK-12835,Corporate,Franklin,Tennessee,South,OFF-BI-10003712,Office Supplies,Binders,2.946,2,0.7,-2.0622
13-11-2016,LB-16795,Home Office,Highland Park,Illinois,Central,OFF-BI-10000285,Office Supplies,Binders,3.136,2,0.8,-4.704
14-11-2014,CM-11815,Corporate,Pasadena,Texas,Central,OFF-PA-10004609,Office Supplies,Paper,20.736,4,0.2,7.2576
17-11-2014,TS-21205,Corporate,San Francisco,California,West,OFF-PA-10003395,Office Supplies,Paper,733.95,7,0,352.296
17-11-2014,TS-21205,Corporate,San Francisco,California,West,OFF-AP-10001242,Office Supplies,Appliances,241.44,3,0,72.432
04-03-2016,RF-19345,Corporate,Miami,Florida,South,OFF-LA-10001641,Office Supplies,Labels,10.08,4,0.2,3.528
11-10-2014,JF-15565,Consumer,Philadelphia,Pennsylvania,East,OFF-ST-10003816,Office Supplies,Storage,281.904,2,0.2,10.5714
11-10-2014,JF-15565,Consumer,Philadelphia,Pennsylvania,East,OFF-EN-10002230,Office Supplies,Envelopes,201.432,3,0.2,67.9833
15-07-2014,VW-21775,Corporate,Sioux Falls,South Dakota,Central,OFF-FA-10000304,Office Supplies,Fasteners,6.54,3,0,2.6814
02-11-2017,KM-16225,Corporate,Overland Park,Kansas,Central,OFF-FA-10003495,Office Supplies,Fasteners,18.24,3,0,9.12
02-11-2017,KM-16225,Corporate,Overland Park,Kansas,Central,OFF-AR-10004685,Office Supplies,Art,27.78,6,0,9.1674
05-04-2014,GM-14695,Corporate,Alexandria,Virginia,South,OFF-AR-10004757,Office Supplies,Art,22.96,7,0,7.5768
05-04-2014,GM-14695,Corporate,Alexandria,Virginia,South,OFF-PA-10003349,Office Supplies,Paper,12.96,2,0,6.3504
05-04-2014,GM-14695,Corporate,Alexandria,Virginia,South,OFF-AR-10000127,Office Supplies,Art,22.96,7,0,6.6584
05-04-2014,GM-14695,Corporate,Alexandria,Virginia,South,OFF-SU-10002881,Office Supplies,Supplies,4164.05,5,0,83.281
17-09-2014,KT-16465,Consumer,Raleigh,North Carolina,South,OFF-PA-10000682,Office Supplies,Paper,4.624,1,0.2,1.6762
12-09-2014,AF-10885,Consumer,Fairfield,Ohio,East,OFF-BI-10002429,Office Supplies,Binders,63.924,7,0.7,-46.8776
20-02-2017,JP-16135,Home Office,Muskogee,Oklahoma,Central,OFF-AR-10002375,Office Supplies,Art,6.56,2,0,1.9024
20-02-2017,JP-16135,Home Office,Muskogee,Oklahoma,Central,OFF-AP-10000595,Office Supplies,Appliances,13.11,3,0,3.4086
13-12-2015,RD-19585,Consumer,Temecula,California,West,OFF-BI-10000050,Office Supplies,Binders,29.2,5,0.2,9.855
30-10-2016,JF-15295,Consumer,Sterling Heights,Michigan,Central,OFF-AR-10004078,Office Supplies,Art,11.68,2,0,3.504
26-12-2014,CK-12595,Consumer,San Diego,California,West,OFF-SU-10002189,Office Supplies,Supplies,11.91,3,0,0.1191
15-08-2014,KH-16510,Consumer,Dallas,Texas,Central,OFF-BI-10003638,Office Supplies,Binders,30.96,8,0.8,-52.632
23-05-2015,EB-13870,Consumer,Phoenix,Arizona,West,OFF-BI-10001036,Office Supplies,Binders,19.194,7,0.7,-12.796
23-05-2015,EB-13870,Consumer,Phoenix,Arizona,West,OFF-AP-10004708,Office Supplies,Appliances,121.792,4,0.2,13.7016
18-11-2014,CS-11950,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10003656,Office Supplies,Binders,50.997,1,0.7,-40.7976
18-11-2014,CS-11950,Consumer,Philadelphia,Pennsylvania,East,OFF-ST-10003656,Office Supplies,Storage,76.792,1,0.2,-16.3183
18-11-2014,CS-11950,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10004656,Office Supplies,Binders,1.944,3,0.7,-1.4256
30-12-2014,SP-20620,Corporate,Laredo,Texas,Central,OFF-EN-10004955,Office Supplies,Envelopes,12.984,3,0.2,4.7067
30-12-2014,SP-20620,Corporate,Laredo,Texas,Central,OFF-BI-10002160,Office Supplies,Binders,2.286,3,0.8,-3.6576
05-11-2015,GT-14635,Corporate,New York City,New York,East,OFF-BI-10001116,Office Supplies,Binders,25.344,6,0.2,8.8704
17-09-2016,LW-17215,Consumer,New York City,New York,East,OFF-BI-10002026,Office Supplies,Binders,232.4,5,0.2,78.435
27-09-2014,TH-21100,Consumer,San Diego,California,West,OFF-PA-10000675,Office Supplies,Paper,81.98,2,0,40.1702
24-12-2017,HG-15025,Consumer,Oceanside,New York,East,OFF-BI-10001900,Office Supplies,Binders,14.376,3,0.2,4.8519
11-09-2015,SC-20725,Consumer,Redlands,California,West,OFF-AR-10004648,Office Supplies,Art,181.35,9,0,48.9645
11-09-2015,SC-20725,Consumer,Redlands,California,West,OFF-LA-10003190,Office Supplies,Labels,8.64,3,0,4.2336
20-12-2014,TS-21505,Consumer,Columbia,Tennessee,South,OFF-AP-10004868,Office Supplies,Appliances,43.512,7,0.2,3.8073
20-12-2014,TS-21505,Consumer,Columbia,Tennessee,South,OFF-PA-10002689,Office Supplies,Paper,25.92,5,0.2,9.072
23-07-2015,TH-21550,Home Office,New York City,New York,East,OFF-AP-10002892,Office Supplies,Appliances,68.94,3,0,20.682
11-11-2014,KD-16270,Consumer,Houston,Texas,Central,OFF-BI-10001359,Office Supplies,Binders,896.99,5,0.8,-1480.0335
11-11-2014,KD-16270,Consumer,Houston,Texas,Central,OFF-BI-10001267,Office Supplies,Binders,1.234,1,0.8,-1.9744
11-11-2014,KD-16270,Consumer,Houston,Texas,Central,OFF-AR-10003582,Office Supplies,Art,67.56,3,0.2,6.756
11-11-2014,KD-16270,Consumer,Houston,Texas,Central,OFF-PA-10003724,Office Supplies,Paper,21.72,5,0.2,7.8735
11-11-2014,KD-16270,Consumer,Houston,Texas,Central,OFF-PA-10001033,Office Supplies,Paper,262.336,8,0.2,95.0968
21-08-2017,PR-18880,Consumer,Oakland,California,West,OFF-AR-10000203,Office Supplies,Art,17.12,4,0,4.9648
21-08-2017,PR-18880,Consumer,Oakland,California,West,OFF-BI-10000962,Office Supplies,Binders,117.144,9,0.2,42.4647
21-08-2017,PR-18880,Consumer,Oakland,California,West,OFF-AP-10002867,Office Supplies,Appliances,203.52,3,0,54.9504
21-08-2017,PR-18880,Consumer,Oakland,California,West,OFF-LA-10001158,Office Supplies,Labels,51.75,5,0,24.84
27-08-2016,TB-21055,Consumer,Quincy,Massachusetts,East,OFF-PA-10000675,Office Supplies,Paper,122.97,3,0,60.2553
27-08-2016,TB-21055,Consumer,Quincy,Massachusetts,East,OFF-PA-10002666,Office Supplies,Paper,81.54,9,0,36.693
27-08-2016,TB-21055,Consumer,Quincy,Massachusetts,East,OFF-FA-10000735,Office Supplies,Fasteners,11.68,4,0,5.256
27-08-2016,TB-21055,Consumer,Quincy,Massachusetts,East,OFF-BI-10000174,Office Supplies,Binders,29,5,0,13.92
13-08-2015,ON-18715,Corporate,Yucaipa,California,West,OFF-AR-10003156,Office Supplies,Art,50.8,5,0,13.208
05-11-2017,AH-10195,Corporate,Chicago,Illinois,Central,OFF-BI-10000474,Office Supplies,Binders,16.03,5,0.8,-25.648
17-08-2016,NM-18520,Consumer,Seattle,Washington,West,OFF-BI-10003712,Office Supplies,Binders,15.712,4,0.2,5.6956
19-07-2014,CA-12310,Corporate,Bristol,Connecticut,East,OFF-BI-10003694,Office Supplies,Binders,20.88,2,0,9.6048
19-07-2014,CA-12310,Corporate,Bristol,Connecticut,East,OFF-BI-10002160,Office Supplies,Binders,3.81,1,0,1.8288
07-09-2017,NF-18595,Home Office,Chicago,Illinois,Central,OFF-PA-10001685,Office Supplies,Paper,73.008,9,0.2,26.4654
06-05-2016,AF-10870,Consumer,Chicago,Illinois,Central,OFF-BI-10000773,Office Supplies,Binders,3.208,2,0.8,-5.2932
04-06-2015,TC-21535,Home Office,New York City,New York,East,OFF-PA-10004569,Office Supplies,Paper,30.44,4,0,14.3068
13-12-2015,Dp-13240,Home Office,Revere,Massachusetts,East,OFF-PA-10004451,Office Supplies,Paper,19.44,3,0,9.3312
13-12-2015,Dp-13240,Home Office,Revere,Massachusetts,East,OFF-BI-10004738,Office Supplies,Binders,37.88,2,0,18.94
09-07-2014,BM-11650,Corporate,Dallas,Texas,Central,OFF-PA-10003072,Office Supplies,Paper,10.368,2,0.2,3.6288
09-07-2014,BM-11650,Corporate,Dallas,Texas,Central,OFF-PA-10002245,Office Supplies,Paper,14.352,3,0.2,4.485
21-11-2015,NW-18400,Consumer,Las Vegas,Nevada,West,OFF-BI-10002225,Office Supplies,Binders,66.048,4,0.2,23.1168
23-09-2017,BS-11755,Consumer,San Francisco,California,West,OFF-BI-10000822,Office Supplies,Binders,25.824,6,0.2,9.0384
23-09-2017,BS-11755,Consumer,San Francisco,California,West,OFF-AP-10001242,Office Supplies,Appliances,160.96,2,0,48.288
01-11-2016,CS-12490,Corporate,Conroe,Texas,Central,OFF-ST-10004950,Office Supplies,Storage,111.672,9,0.2,6.9795
17-03-2017,PO-19180,Home Office,Houston,Texas,Central,OFF-BI-10003166,Office Supplies,Binders,13.776,6,0.8,-22.0416
17-03-2017,PO-19180,Home Office,Houston,Texas,Central,OFF-PA-10004610,Office Supplies,Paper,10.272,3,0.2,3.21
27-08-2017,SP-20620,Corporate,Tampa,Florida,South,OFF-EN-10004030,Office Supplies,Envelopes,2.896,1,0.2,0.9774
04-12-2015,MS-17365,Consumer,New York City,New York,East,OFF-EN-10004147,Office Supplies,Envelopes,17.94,3,0,8.7906
07-10-2017,Dp-13240,Home Office,Charlotte,North Carolina,South,OFF-ST-10003208,Office Supplies,Storage,580.672,4,0.2,65.3256
07-10-2017,Dp-13240,Home Office,Charlotte,North Carolina,South,OFF-FA-10003112,Office Supplies,Fasteners,18.936,3,0.2,5.9175
07-10-2017,Dp-13240,Home Office,Charlotte,North Carolina,South,OFF-BI-10002854,Office Supplies,Binders,50.454,6,0.7,-33.636
25-03-2017,DB-13660,Consumer,Dallas,Texas,Central,OFF-PA-10004239,Office Supplies,Paper,6.848,2,0.2,2.14
22-11-2014,EH-14185,Consumer,Pasadena,Texas,Central,OFF-BI-10001765,Office Supplies,Binders,6.928,1,0.8,-11.0848
10-06-2017,CL-11890,Consumer,Philadelphia,Pennsylvania,East,OFF-PA-10000380,Office Supplies,Paper,40.032,6,0.2,15.012
01-07-2017,KF-16285,Home Office,Indianapolis,Indiana,Central,OFF-ST-10001128,Office Supplies,Storage,443.92,4,0,13.3176
01-07-2017,KF-16285,Home Office,Indianapolis,Indiana,Central,OFF-BI-10003656,Office Supplies,Binders,169.99,1,0,78.1954
01-07-2017,KF-16285,Home Office,Indianapolis,Indiana,Central,OFF-PA-10003441,Office Supplies,Paper,25.92,4,0,12.4416
21-11-2014,DH-13075,Corporate,Richmond,Kentucky,South,OFF-PA-10004359,Office Supplies,Paper,629.1,6,0,301.968
21-11-2014,DH-13075,Corporate,Richmond,Kentucky,South,OFF-ST-10001511,Office Supplies,Storage,193.95,3,0,9.6975
21-11-2014,DH-13075,Corporate,Richmond,Kentucky,South,OFF-AR-10002833,Office Supplies,Art,5.46,3,0,1.4742
17-10-2015,CM-12190,Consumer,Los Angeles,California,West,OFF-ST-10003479,Office Supplies,Storage,77.88,2,0,3.894
23-04-2014,LB-16795,Home Office,Columbus,Ohio,East,OFF-BI-10000145,Office Supplies,Binders,7.488,8,0.7,-5.2416
30-04-2017,JF-15490,Consumer,Columbus,Ohio,East,OFF-PA-10004451,Office Supplies,Paper,10.368,2,0.2,3.6288
20-09-2016,GM-14695,Corporate,San Francisco,California,West,OFF-PA-10001471,Office Supplies,Paper,65.79,9,0,30.2634
20-09-2016,GM-14695,Corporate,San Francisco,California,West,OFF-BI-10003656,Office Supplies,Binders,271.984,2,0.2,88.3948
20-09-2016,GM-14695,Corporate,San Francisco,California,West,OFF-AR-10000940,Office Supplies,Art,11.76,4,0,3.1752
20-09-2016,GM-14695,Corporate,San Francisco,California,West,OFF-PA-10002319,Office Supplies,Paper,77.52,2,0,37.9848
20-09-2016,GM-14695,Corporate,San Francisco,California,West,OFF-BI-10000977,Office Supplies,Binders,48.64,2,0.2,15.808
02-09-2016,SS-20590,Consumer,Madison,Wisconsin,Central,OFF-FA-10002676,Office Supplies,Fasteners,1.81,1,0,0.6516
02-09-2016,SS-20590,Consumer,Madison,Wisconsin,Central,OFF-BI-10004970,Office Supplies,Binders,8.26,2,0,3.8822
27-04-2015,TC-21475,Home Office,Aurora,Colorado,West,OFF-AP-10003971,Office Supplies,Appliances,43.56,5,0.2,3.267
27-04-2015,TC-21475,Home Office,Aurora,Colorado,West,OFF-SU-10001574,Office Supplies,Supplies,5.84,2,0.2,0.73
28-05-2016,CL-12565,Consumer,Los Angeles,California,West,OFF-AP-10000891,Office Supplies,Appliances,262.24,2,0,78.672
28-05-2016,CL-12565,Consumer,Los Angeles,California,West,OFF-PA-10003790,Office Supplies,Paper,182.72,8,0,84.0512
28-05-2016,CL-12565,Consumer,Los Angeles,California,West,OFF-BI-10002215,Office Supplies,Binders,22.72,4,0.2,7.384
24-09-2015,DE-13255,Home Office,Dubuque,Iowa,Central,OFF-BI-10001525,Office Supplies,Binders,15.24,4,0,6.858
03-07-2017,SZ-20035,Home Office,Lancaster,Ohio,East,OFF-PA-10000174,Office Supplies,Paper,32.896,4,0.2,11.1024
03-07-2017,SZ-20035,Home Office,Lancaster,Ohio,East,OFF-PA-10002246,Office Supplies,Paper,30.96,6,0.2,11.223
08-12-2017,LF-17185,Consumer,Inglewood,California,West,OFF-ST-10003327,Office Supplies,Storage,29.79,3,0,8.6391
08-12-2017,LF-17185,Consumer,Inglewood,California,West,OFF-PA-10003651,Office Supplies,Paper,60.12,9,0,28.8576
05-12-2017,AB-10165,Consumer,Bellevue,Washington,West,OFF-BI-10001617,Office Supplies,Binders,24.816,3,0.2,8.3754
05-12-2017,AB-10165,Consumer,Bellevue,Washington,West,OFF-BI-10000145,Office Supplies,Binders,14.976,6,0.2,5.4288
27-09-2015,NM-18520,Consumer,Chicago,Illinois,Central,OFF-BI-10001670,Office Supplies,Binders,15.08,2,0.8,-22.62
30-10-2017,RA-19945,Consumer,Dallas,Texas,Central,OFF-ST-10002214,Office Supplies,Storage,54.192,6,0.2,4.0644
29-11-2015,PO-19195,Home Office,San Francisco,California,West,OFF-BI-10001078,Office Supplies,Binders,4.304,1,0.2,1.5602
11-03-2014,KA-16525,Consumer,New York City,New York,East,OFF-PA-10002137,Office Supplies,Paper,108.92,14,0,49.014
19-11-2017,JD-16150,Corporate,New York City,New York,East,OFF-EN-10001415,Office Supplies,Envelopes,16.74,3,0,8.37
19-11-2017,JD-16150,Corporate,New York City,New York,East,OFF-AP-10003849,Office Supplies,Appliances,2504.74,7,0,626.185
29-07-2016,JO-15145,Corporate,Philadelphia,Pennsylvania,East,OFF-ST-10001713,Office Supplies,Storage,84.784,2,0.2,-16.9568
12-06-2015,LE-16810,Consumer,Newark,Delaware,East,OFF-ST-10001505,Office Supplies,Storage,29.9,5,0,5.083
06-08-2016,AH-10690,Corporate,New York City,New York,East,OFF-PA-10000474,Office Supplies,Paper,70.88,2,0,33.3136
11-06-2017,KN-16705,Home Office,Auburn,Alabama,South,OFF-AR-10001919,Office Supplies,Art,3.76,2,0,1.0904
07-10-2016,TB-21250,Consumer,Los Angeles,California,West,OFF-BI-10004001,Office Supplies,Binders,27.264,2,0.2,8.8608
08-09-2014,DP-13390,Home Office,San Francisco,California,West,OFF-AP-10004785,Office Supplies,Appliances,56.65,5,0,24.3595
08-09-2014,DP-13390,Home Office,San Francisco,California,West,OFF-ST-10002406,Office Supplies,Storage,14.97,1,0,4.1916
08-09-2014,DP-13390,Home Office,San Francisco,California,West,OFF-FA-10002988,Office Supplies,Fasteners,4.02,2,0,1.9698
01-03-2015,ST-20530,Consumer,Macon,Georgia,South,OFF-BI-10004236,Office Supplies,Binders,58.72,4,0,27.0112
09-07-2015,EB-13870,Consumer,Nashville,Tennessee,South,OFF-AR-10000657,Office Supplies,Art,5.16,3,0.2,0.8385
20-02-2016,AH-10210,Consumer,Nashville,Tennessee,South,OFF-PA-10004996,Office Supplies,Paper,16.496,2,0.2,5.5674
16-09-2017,AS-10090,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10002393,Office Supplies,Binders,3.444,2,0.7,-2.7552
16-09-2017,AS-10090,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10001359,Office Supplies,Binders,538.194,2,0.7,-412.6154
